count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
168,20.0,162.0,2025/3/10,7500.693369,6330.69337,1741575493,2.0,5.0,pos1_2,Left,國學院,3,門田,Right,TOK,7,Top,1,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.898,-0.076,64.09398908,87.09808953,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2506800168,ファール,,7498.0,https://youtu.be/ZA7E4wSWfDE&t=7498,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Ryohei, Kadota",,,,,,
169,21.0,163.0,2025/3/10,7519.458888,6349.458889,1741575512,2.0,6.0,pos1_2,Left,國學院,3,門田,Right,TOK,7,Top,1,2,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,135.0,0.566,0.144,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800169,見三振,,7517.0,https://youtu.be/ZA7E4wSWfDE&t=7517,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Ryohei, Kadota",,,,,,
170,22.0,164.0,2025/3/10,7542.292888,6372.292889,1741575535,3.0,1.0,pos1_2,Left,國學院,4,大原,Right,TOK,7,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.806,-0.447,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800170,ボール,,7540.0,https://youtu.be/ZA7E4wSWfDE&t=7540,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
171,23.0,165.0,2025/3/10,7554.437349,6384.43735,1741575547,3.0,2.0,pos1_2,Left,國學院,4,大原,Right,TOK,7,Top,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.662,0.228,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800171,見逃し,,7552.0,https://youtu.be/ZA7E4wSWfDE&t=7552,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
172,24.0,166.0,2025/3/10,7568.13388,6398.133881,1741575561,3.0,3.0,pos1_2,Left,國學院,4,大原,Right,TOK,7,Top,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,1.157,-0.212,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800172,ボール,,7566.0,https://youtu.be/ZA7E4wSWfDE&t=7566,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
173,25.0,167.0,2025/3/10,7581.275993,6411.275994,1741575574,3.0,4.0,pos1_2,Left,國學院,4,大原,Right,TOK,7,Top,2,2,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.53,0.228,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800173,見逃し,,7579.0,https://youtu.be/ZA7E4wSWfDE&t=7579,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
174,26.0,168.0,2025/3/10,7595.72648,6425.726481,1741575588,3.0,5.0,pos1_2,Left,國學院,4,大原,Right,TOK,7,Top,2,2,2,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,,0.846,-0.12,78.90235137,9.251029572,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2506800174,中安,,7593.0,https://youtu.be/ZA7E4wSWfDE&t=7593,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,大原,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,大原","R,R,R,R,L,L,L,L,R,R","L,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,,,,,
175,27.0,169.0,2025/3/10,7635.128962,6465.128963,1741575628,4.0,1.0,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,0,0,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.518,0.084,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,成瀬,,,Nothing,,,,,,2506800175,空振り,,7633.0,https://youtu.be/ZA7E4wSWfDE&t=7633,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura","Yuto, Naruse",,,,,
176,,,2025/3/10,7649.724249,6479.72425,1741575642,,,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,0,1,,,,,,0,0,,,,,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,成瀬,,,PickOff,,,,"1,3","1,3",2506800176,牽制,,7647.0,https://youtu.be/ZA7E4wSWfDE&t=7647,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura","Yuto, Naruse",,,,,
177,28.0,170.0,2025/3/10,7659.880832,6489.880833,1741575653,4.0,2.0,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,0,1,Splitter,FoulBall,Undefined,FlyBall,Undefined,0,0,,128.0,0.558,0.084,56.30510448,80.0441863,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,成瀬,,,Undefined,,,,,,2506800177,ファール,,7657.0,https://youtu.be/ZA7E4wSWfDE&t=7657,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura","Yuto, Naruse",,,,,
178,,,2025/3/10,7682.781864,6512.781865,1741575676,,,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,0,2,,,,,,0,0,,,,,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,成瀬,,,PickOff,,,,"1,3","1,3",2506800178,牽制,,7680.0,https://youtu.be/ZA7E4wSWfDE&t=7680,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura","Yuto, Naruse",,,,,
179,29.0,171.0,2025/3/10,7693.845976,6523.845977,1741575687,4.0,3.0,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,0,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.13,0.184,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,成瀬,,,StolenBase,成瀬,,,,,2506800179,ボール[盗塁],,7691.0,https://youtu.be/ZA7E4wSWfDE&t=7691,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura","Yuto, Naruse",,,,,"Yuto, Naruse"
180,30.0,172.0,2025/3/10,7773.349769,6603.349771,1741575766,4.0,4.0,pos1_2,Left,國學院,5,杉浦,Right,TOK,7,Top,2,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.594,-0.393,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,2,,成瀬,,Nothing,,,,,,2506800180,空三振,,7771.0,https://youtu.be/ZA7E4wSWfDE&t=7771,,https://youtu.be/18LIP6AdgRM&t=0,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","渡辺,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R",,,,,,,,,,,"Kaito, Sugiura",,"Yuto, Naruse",,,,
181,1.0,173.0,2025/3/10,7958.667719,6788.66772,1741575951,1.0,1.0,高橋,Right,TOK,5,batter5,Left,國學院,7,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.542,-0.188,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800181,見逃し,,7956.0,https://youtu.be/ZA7E4wSWfDE&t=7956,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
182,2.0,174.0,2025/3/10,7970.06257,6800.062571,1741575963,1.0,2.0,高橋,Right,TOK,5,batter5,Left,國學院,7,Bottom,0,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,1.143,0.164,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2506800182,ボール,,7968.0,https://youtu.be/ZA7E4wSWfDE&t=7968,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
183,3.0,175.0,2025/3/10,7980.431264,6810.431265,1741575973,1.0,3.0,高橋,Right,TOK,5,batter5,Left,國學院,7,Bottom,0,1,1,Fastball,InPlay,Undefined,FlyBall,Triple,0,0,,131.0,0.65,-0.08,102.5484309,19.84229634,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2506800183,右中3,,7978.0,https://youtu.be/ZA7E4wSWfDE&t=7978,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
184,4.0,176.0,2025/3/10,8035.215388,6865.215389,1741576028,2.0,1.0,高橋,Right,TOK,6,batter6_2,Left,國學院,7,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.0,0.562,-0.393,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,IFFW,3,,,batter5,Nothing,,,,,,2506800184,ボール,,8033.0,https://youtu.be/ZA7E4wSWfDE&t=8033,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
185,5.0,177.0,2025/3/10,8050.050952,6880.050953,1741576043,2.0,2.0,高橋,Right,TOK,6,batter6_2,Left,國學院,7,Bottom,0,1,0,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.443,0.42,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,IFFW,3,,,batter5,Nothing,,,,,,2506800185,ボール,,8048.0,https://youtu.be/ZA7E4wSWfDE&t=8048,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
186,6.0,178.0,2025/3/10,8068.517026,6898.517027,1741576061,2.0,3.0,高橋,Right,TOK,6,batter6_2,Left,國學院,7,Bottom,0,2,0,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,,0.642,-0.112,26.71205055,46.78991061,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,IFFW,3,,,batter5,Undefined,,,batter5,3,3,2506800186,一安①,,8066.0,https://youtu.be/ZA7E4wSWfDE&t=8066,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7,batter8,batter9_2","酒井,堀部,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,堀部,秋元,門田,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,L,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
187,7.0,179.0,2025/3/10,8229.139376,7059.139377,1741576222,3.0,1.0,高橋,Right,TOK,7,batter7_2,Right,國學院,7,Bottom,0,0,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.077,-0.16,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter6_2,,,Nothing,,,,,,2506800187,ボール,,8227.0,https://youtu.be/ZA7E4wSWfDE&t=8227,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
188,8.0,180.0,2025/3/10,8245.285462,7075.285464,1741576238,3.0,2.0,高橋,Right,TOK,7,batter7_2,Right,國學院,7,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.522,-0.42,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter6_2,,,Nothing,,,,,,2506800188,ボール,,8243.0,https://youtu.be/ZA7E4wSWfDE&t=8243,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
189,9.0,181.0,2025/3/10,8261.453186,7091.453187,1741576254,3.0,3.0,高橋,Right,TOK,7,batter7_2,Right,國學院,7,Bottom,0,2,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.83,0.4,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter6_2,,,Nothing,,,,,,2506800189,ボール,,8259.0,https://youtu.be/ZA7E4wSWfDE&t=8259,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
190,10.0,182.0,2025/3/10,8281.834369,7111.83437,1741576275,3.0,4.0,高橋,Right,TOK,7,batter7_2,Right,國學院,7,Bottom,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,0.183,-0.46,,,國學院,#ff0000,國學院,TOK,#217fc4,東大,國學院大G,A,春季オープン戦,Normal,1,batter6_2,,,Nothing,,,,,,2506800190,四球,,8279.0,https://youtu.be/ZA7E4wSWfDE&t=8279,,https://youtu.be/18LIP6AdgRM&t=0,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬,"batter1_2,batter2_2,batter3_3,batter4_2,batter5,batter6_2,batter7_2,batter8,batter9_2","酒井,臼井,門田,成瀬,杉浦,工藤,竹山,青貝,秋元","pos1_2,batter8,batter7_2,batter9_2,batter6_2,batter2_2,batter4_2,batter5,batter1_2","高橋,杉浦,門田,秋元,臼井,青貝,竹山,酒井,成瀬","R,R,R,R,L,L,L,R,R,R","L,L,R,R,L,R,R,R,R,R","Naoto, Takahashi","Kaito, Sugiura","Ryohei, Kadota","Ryo, Akimoto","Hayato, Usui","Naomasa, Aogai","Naotaro, Takeyama","Suguru, Sakai","Yuto, Naruse",,,,,,,,
